,0
9071,phoenecia
9072,the silver mt. zion memorial orchestra & tra-la-la band
9073,orange can
9074,jigmastas
9075,weights and measures
9076,transchamps
9077,gallygows
9078,moreno veloso +2
9079,phthalocyanine
9080,heavenly
9081,utah!
9082,timeout drawer
9083,halifax pier
9084,s.i. futures
9085,visitor jim
9086,per mission
9087,spain
9088,los straitjackets
9089,gez varley
9090,pilot to gunner
9091,oysterhead
9092,metrovavan
9093,lupine howl
9094,robert pollard and his soft rock renegades
9095,david s. ware quartet
9096,"kristian, shalabi, st. onge"
9097,blueline medic
9098,starship beer
9099,appliance
9100,ifihadahifi
9101,lumen
9102,cruiser
9103,rival schools
9104,wolfie
9105,q-burns abstract message
9106,jetone
9107,mr. wright
9108,marumari
9109,explosion robinson
9110,graeme downes
9111,scott tuma
9112,original brothers and sisters of love
9113,ex-girl
9114,atombombpocketknife
9115,chitlin' fooks
9116,uberzone
9117,fluke
9118,ivory coast
9119,rondelles
9120,"brian eno, dj j. peter schwalm"
9121,trans megetti
9122,sisterhood of convoluted thinkers
9123,bionaut
9124,moth wranglers
9125,thee headcoats
9126,idyll swords
9127,rebecca gates
9128,self
9129,american heritage
9130,chocolate genius
9131,daevid allen's university of errors
9132,american steel
9133,"robert barry, fred anderson"
9134,low and dirty three
9135,lift to experience
9136,chicago underground quartet
9137,swell
9138,jad fair
9139,bablicon
9140,bonny billy
9141,third eye foundation
9142,barbara manning
9143,juno
9144,burning airlines
9145,cousteau
9146,alejandro escovedo
9147,jason falkner
9148,seafood
9149,bows
9150,fantastic plastic machine
9151,delarosa and asora
9152,tiffany anders
9153,embarrassment
9154,chamber strings
9155,thinking fellers union local 282
9156,sixth great lake
9157,blake babies
9158,red stars theory
9159,labradford
9160,liliput
9161,japancakes
9162,stephen malkmus
9163,andy votel
9164,abilene
9165,alkaline trio
9166,all natural
9167,alpha
9168,actionslacks
9169,action time
9170,takako minekawa
9171,isotope 217
9172,jazzanova
9173,microstoria
9174,aix em klemm
9175,jega
9176,talib kweli & hi-tek
9177,therapy?
9178,"bonnie prince billy, marquis de tren"
9179,the softies
9180,rian murphy and will oldham
9181,man or astro-man?
9182,the wisdom of harry
9183,buffalo tom
9184,chris knox
9185,duster
9186,toe
9187,"big'n, oxes"
9188,jimi tenor
9189,seor coconut y su conjunto
9190,pole v. four tet
9191,richard davies
9192,"vic chesnutt, mr. & mrs. keneipp"
9193,bis
9194,gregg bendian's interzone
9195,towa tei
9196,catherine wheel
9197,"lilys, aspera ad astra"
9198,arovane
9199,the peter brtzmann sextet / quartet
9200,"john cale, tony conrad, angus maclise, la monte young, marian zazeela"
9201,"dj spooky, scanner"
9202,macha loved bedhead
9203,nation of ulysses
9204,the spinanes
9205,ltj bukem
9206,a silver mt. zion
9207,horace andy
9208,quickspace
9209,steely dan
9210,billy mahonie
9211,chappaquiddick skyline
9212,warn defever
9213,faithless
9214,kid loco
9215,ken vandermark's joe harriott project
9216,stewart walker
9217,arcwelder
9218,plone
9219,"ben harper, the innocent criminals"
9220,lullaby for the working class
9221,leftfield
9222,robert pollard and doug gillard
9223,"-ziq, kazumi"
9224,madder rose
9225,josh wink
9226,quannum
9227,soundtrack
9228,june of 44
9229,"gregg bendian, nels cline"
9230,"the ex, tortoise"
9231,texas
9232,funkstrung
9233,teen idols
9234,bailter space
